HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.headline,Input.details,Answer.web_url,Approve,Reject
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,36DSNE9QZ5XFG371OAPHFMD5A0XOJF,A2NQT50GA2G1B0,Approved,Thu Apr 16 15:44:26 PDT 2015,Thu Apr 16 15:45:01 PDT 2015,Thu Apr 16 15:55:01 PDT 2015,2015-04-16 22:58:09 UTC,,,35,100% (15/15),100% (15/15),100% (15/15),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.",I would approve of this.|I watch what my daughter wears and she 7.|Girls need to dress repectfully any how.,,
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3A1COHJ8NJUG45PVTTX06N7QI3N8HP,A2AFTOA85C1FM9,Approved,Thu Apr 16 15:24:11 PDT 2015,Thu Apr 16 15:25:06 PDT 2015,Thu Apr 16 15:35:06 PDT 2015,2015-04-16 22:38:08 UTC,,,55,100% (15/15),100% (15/15),100% (15/15),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.",Good thing.|What kids wear today is not accepitable any how.|Wish do that every where.,,
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3EQHHY4HQSRJHRBIBP8F93LY1DB5GN,A1C0H8G0YI15MN,Approved,Thu Apr 16 15:39:06 PDT 2015,Thu Apr 16 15:45:10 PDT 2015,Thu Apr 16 15:55:10 PDT 2015,2015-04-16 22:58:09 UTC,,,364,100% (13/13),100% (13/13),100% (13/13),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.","My emotions are calm since people choose to go to a Catholic school and undoubtedly have values consistent with the administration.|Sympathy for the girls since selecting and getting a photo of a prom dress with sufficient lead time for review would be inconvenient and it would be costly if a dress is purchased and not approved.|A standard would be a better solution.  For instance, visible cleavage can be no more than on-third of a girl's total cleavage and skirt length must cover at least one-half of the girl's thigh.  Measurements would be conducted in private by a female teacher if there was a question.",,
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3TR2532VIPTPRX1XOE3NYMREP016J6,AAXYYH9MI3PJM,Approved,Thu Apr 16 15:10:52 PDT 2015,Thu Apr 16 15:13:33 PDT 2015,Thu Apr 16 15:23:33 PDT 2015,2015-04-16 22:28:08 UTC,,,161,100% (15/15),100% (15/15),100% (15/15),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.",Ok. It's ok. I mean I feel nothing. That's normal.|Boring. This is a bit boring. What more you expect from Catholics?|This is a dumb article.,,
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3V5Q80FXIXQQOIG7YRZXS2TDDYJ23F,A38DANCR578BY1,Approved,Thu Apr 16 16:16:37 PDT 2015,Thu Apr 16 16:18:29 PDT 2015,Thu Apr 16 16:28:29 PDT 2015,2015-04-16 23:33:08 UTC,,,112,100% (14/14),100% (14/14),100% (14/14),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.",Religon is invading people's lives.|Have to be careful since Catholic priests are known for child abuse.|The people should be approving to have a church in their country first.,,
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3V5Q80FXIXQQOIG7YRZXS2TDDYN23J,A2I2L0WL1UTLTM,Approved,Thu Apr 16 17:21:23 PDT 2015,Thu Apr 16 17:23:19 PDT 2015,Thu Apr 16 17:33:19 PDT 2015,2015-04-17 00:38:09 UTC,,,116,100% (4/4),100% (4/4),100% (4/4),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.",The High School ia aware of problems in the past.|The High School intends to hold to modest staqndards.|The High School will not allow immodest attire.,,
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3VNL7UK1XFIFOTQD11KVUYR0G1WTF2,A142ZRU284W9O,Approved,Thu Apr 16 15:32:22 PDT 2015,Thu Apr 16 15:41:38 PDT 2015,Thu Apr 16 15:51:38 PDT 2015,2015-04-16 22:53:09 UTC,,,556,100% (1/1),100% (1/1),100% (1/1),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.","I'm not surprised at all, this happens a lot especially at religious schools.|I've seen a similar story to this.|This type of reaction seems weird because teachers are sexualizing their students.  It is just an article of clothing.",,
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3W92K5RLWUG2ZO1D0K7194O8OSWV5Z,A2BA9Y6VGW6WS1,Approved,Thu Apr 16 15:07:25 PDT 2015,Thu Apr 16 15:30:52 PDT 2015,Thu Apr 16 15:40:52 PDT 2015,2015-04-16 22:43:08 UTC,,,1407,100% (11/11),100% (11/11),100% (11/11),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.",Of course they do. |Why it is always the Catholics? So so controlling. |why not just set standard guidelines like every other school and take out the subjective of approving case by case?,,
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3ZSY5X72NXAWERQEWFYQHDZWKHWORC,A2GQLW59SKDSJ6,Approved,Thu Apr 16 16:45:21 PDT 2015,Thu Apr 16 16:47:07 PDT 2015,Thu Apr 16 16:57:07 PDT 2015,2015-04-16 23:58:08 UTC,,,106,100% (14/14),100% (14/14),100% (14/14),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.","I feel perfectly okay with this.|Okay I do feel as if this is *slightly* excessive but mostly I am okay with this.|As a teenage girl not too long ago, I know how ridiculous prom dresses can be. Since there is a dress code at school I see nothing wrong with having a dress code at prom.",,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,32XVDSJFPZWRA4OH494CO12JDPSM27,AAXYYH9MI3PJM,Approved,Thu Apr 16 15:06:45 PDT 2015,Thu Apr 16 15:07:24 PDT 2015,Thu Apr 16 15:17:24 PDT 2015,2015-04-16 22:18:08 UTC,,,39,100% (15/15),100% (15/15),100% (15/15),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.",Dumb. What for? Idk seems weird.|Dumfounded. I have no idea how it woud work for clothes.|That is going to be one big ass vending machine.,,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,36PW28KO4ZVI3JR80Q98HBG8GBVEAJ,A3J60UVWWYYGOL,Approved,Thu Apr 16 15:09:13 PDT 2015,Thu Apr 16 15:11:39 PDT 2015,Thu Apr 16 15:21:39 PDT 2015,2015-04-16 22:23:08 UTC,,,146,100% (2/2),100% (2/2),100% (2/2),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.","I want to touch my clothes before I buy them|It seems like they are grasping for a reason to incorporate technology |The dropping of the hit, another way of saying marketing reaserch",,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3DI28L7YXADM9VE847GF6AN5CHW1EP,A2TF2FFPDAJ4HA,Approved,Thu Apr 16 16:22:19 PDT 2015,Thu Apr 16 16:23:47 PDT 2015,Thu Apr 16 16:33:47 PDT 2015,2015-04-16 23:38:08 UTC,,,88,100% (7/7),100% (7/7),100% (7/7),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.","I am interested, i havent heard of this before.|excited|Really excited and interested in seeing more on this topic",,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3EFVCAY5L38CVBKLHT0LI0N5VVW8JZ,A38DANCR578BY1,Approved,Thu Apr 16 16:10:53 PDT 2015,Thu Apr 16 16:12:14 PDT 2015,Thu Apr 16 16:22:14 PDT 2015,2015-04-16 23:23:09 UTC,,,81,100% (14/14),100% (14/14),100% (14/14),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.",CEO's want to make money any way possible.|Good value for people who lose their shirts on the night out.|Clothing has become a commodity now.,,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3NOKK93PR17LTW8KGVBUDU6Z1Q1EEM,A1C0H8G0YI15MN,Approved,Thu Apr 16 16:59:44 PDT 2015,Thu Apr 16 17:04:03 PDT 2015,Thu Apr 16 17:14:03 PDT 2015,2015-04-17 00:18:09 UTC,,,259,100% (13/13),100% (13/13),100% (13/13),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.","I feel passionless as this is just progression of the mechanization of menial jobs.|I feel some concern since part of a purchase decision for clothing is tactile.|Thinking about is different than actually doing it.  Much clothing is purchased without touching via online shopping.  If retail sales people add sufficient value, then companies which retain them will win in the marketplace.",,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3R8YZBNQ9HHPHKJF2ESO113WY6C7QW,A2BA9Y6VGW6WS1,Approved,Thu Apr 16 15:07:29 PDT 2015,Thu Apr 16 15:31:54 PDT 2015,Thu Apr 16 15:41:54 PDT 2015,2015-04-16 22:43:08 UTC,,,1465,100% (11/11),100% (11/11),100% (11/11),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.","Really? That is awesome. Really innovative. |Of course GAP would be behind this, they are always finding the best marketing ideas. |I think this guy is on to something and it's a great idea.  Way to be an innovator, a creator, and not just a consumer!",,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3TXWC2NHNZP58JML9FFDAX93BKOS9L,A2NQT50GA2G1B0,Approved,Thu Apr 16 15:37:08 PDT 2015,Thu Apr 16 15:37:40 PDT 2015,Thu Apr 16 15:47:40 PDT 2015,2015-04-16 22:48:08 UTC,,,32,100% (15/15),100% (15/15),100% (15/15),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.",A vending machine?| I would buy clothes from it.|Neat idea.,,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3WT783CTPBG8PVCMAD39MY0BDH3CBJ,A2AFTOA85C1FM9,Approved,Thu Apr 16 15:12:32 PDT 2015,Thu Apr 16 15:13:23 PDT 2015,Thu Apr 16 15:23:23 PDT 2015,2015-04-16 22:28:08 UTC,,,51,100% (15/15),100% (15/15),100% (15/15),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.",Vending machines for clothes?|What is the world coming to?|People will do anything to make more money.,,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3XM0HYN6NKYPQNXAP9R57653FX3PEI,A1VEM1AB7LSY0R,Approved,Thu Apr 16 17:07:16 PDT 2015,Thu Apr 16 17:08:37 PDT 2015,Thu Apr 16 17:18:37 PDT 2015,2015-04-17 00:23:08 UTC,,,81,100% (7/7),100% (7/7),100% (7/7),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.","That would be cool!!|Very interesting idea for clothes.|The vending machine is a great idea, however i hope it doesn't take over all clothing stores.",,
3S4TINXCCZM7B1BVAG7YSEZ767QBO1,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3ZAZR5XV01H47TF2GRJC8G7E4KWCZW,A2GQLW59SKDSJ6,Approved,Thu Apr 16 16:29:32 PDT 2015,Thu Apr 16 16:30:52 PDT 2015,Thu Apr 16 16:40:52 PDT 2015,2015-04-16 23:43:08 UTC,,,80,100% (14/14),100% (14/14),100% (14/14),Gap CEO Hints At Vending Machines For Clothes,"In an interview with Fast Company, Gap CEO Art Peck said that as part of his companyâ€™s push to incorporate technology into its operations, he has thought about the possibility of introducing vending machines for clothes.","I am skeptical but interested in this.|I am excited about the possibility of fast fashion vending machines!|I wonder if this is necessary though. Convenient, sure but necessary with online shopping and one day shipping? I'm not sure.",,
